SEDE,FACULTAD,PROGRAMA O DEPENDENCIA,NOMBRE DE LA ACTIVIDAD,RESPONSABLE(S),COMUNIDAD BENEFICIADA,VOLUNTARIADO,DESDE ASIGNATURA,NOMBRE DE LA ASIGNATURA (Aplica para actividades desde asignatura),NACIONAL,INTERNACIONAL,ESTUDIANTES,DOCENTES,BENEFICIARIOS,AÑO DE RELACIÓN
TUNJA,FCSA,MEDICINA,"CONOCIMIENTOS, ACTITUDES Y PRÁCTICAS FRENTE AL CONSUMO DE ALCOHOL EN ESTUDIANTES UNIVERSITARIOS",VALENTINA BACCA ROMERO,ESTUDIANTES DE LA UNIVERSIDAD DE BOYACÁ DE LA FACULTAD DE CIENCIAS DE LA SALUD ENTRE 17-25 AÑOS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,10,202110
TUNJA,FCSA,MEDICINA,"CONOCIMIENTOS, ACTITUDES Y PRÁCTICAS FRENTE A LA SALUD SESiUAL Y REPRODUCTIVA EN JÓVENES DE 14 A 18 AÑOS EN DOS CIUDADES COLOMBIANAS.",JENNIFER ANDREA,ESTUDIANTES ESCOLARIZADOS DE LA INSTITUCIÓN ESCUELA BARIRÍ Y COLEGIO DE BOYACÁ  DE LOS 14 A 18 AÑOS.,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,18,202110
TUNJA,FCSA,MEDICINA,SENSIBILIZACIÓN A LA COMUNIDAD ACERCA DE LA IMPORTANCIA DE LA VACUNACIÓN EN 3 FAMILIAS DE  ESTUDIANTES DE LA UNIVERSIDAD DE BOYACÁ,ANDRES FELIPE MERCHAN OROZCO,3 FAMILIAS CON UN TOTAL DE 15 PERSONAS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,3,1,15,202110
TUNJA,FCJS,PDCP,ASESORÍAS JURÍDICAS GRATIS PARA LA COMUNIDAD TUNJANA,PAULA CATALINA SOLER GONZÁLEZ,PERSONAS DE ESCASOS RECURSOS DE LA CIUDAD DE TUNJA,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,4,1,8,202110
SOGAMOSO,FCJS,PDCP,TOMOE UNA PÁGINA QUE LE BRINDARA APOYO A LAS MUJERES QUE HAYAN SUFRIDO ALGÚN TIPO DE VIOLENCIA.,LUISA FERNANDA,MUJERES,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,3,1,5,202110
TUNJA,FCJS,PDCP,¡DANDO NUESTRO GRANITO DE ARENA!: DONACIÓN DE PRODUCTOS DE PRIMERA NECESIDAD A LOS INTEGRANTES DEL ASILO SAN JOSÉ DE TUNJA.,VALERIA ALEJANDRA LEÒN TORRES,ASILO SAN JOSE TUNJA,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,3,1,90,202110
TUNJA,FCHE,PDCP,EL DEPORTE ES EL FUTURO DE LA FUNDACIÓN HOGARES DE NAIN,MARÍA ALEJANDRA PACHÓN ROJAS,FUNDACIÓN HOGARES DE NAIN,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,1,1,15,202110
SOGAMOSO,FCJS,PDCP,"CAMPAÑA DE CONCIENTIZACIÓN SOBRE EL DEBIDO PROCESO DE DESECHO DE LOS MEDICAMENTOS EN EL DEPARTAMENTO DE BOYACÁ ,CIUDAD DE SOGAMOSO",LAURA NATALY MONTAÑA TORRES,LAS PERSONAS DEL DEPARTAMENTO DE BOYACÁ,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,4,1,100,202110
TUNJA,FCSA,MEDICINA,PRINCIPALES INDICADORES DE ACCIDENTALIDAD VIAL PARA LOS CONDUCTORES DE VEHÍCULOS PARTICULARES EN LA CIUDAD DE TUNJA-BOYACÁ.,VALENTINA ORTEGA ROJAS,CONDUCTORES DE VEHÍCULO PARTICULAR,No,Si,PROBLEMAS DE CONTESiTO,Si,0,6,1,50,202110
TUNJA,FCJS,PDCP,PROYECTO PARA MEJORAR LOS PROCESOS DE LECTURA EN LOS ESTUDIANTES DE GRADO 11 SEDE SAN JOSÉ DE LA MONTAÑA BELÉN BOYACÁ.,NICOLE JULIETH ANDREA LIBERATO BARAJAS,"INSTITUCIÓN EDUCATIVA TÉCNICA CARLOS ALBERTO OLANO VALDERRAMA, SEDE SAN JOSÉ DE LA MONTAÑA, BELÉN BOYACÁ.",No,Si,SOCIOLOGÍA JURÍDICA,Si,0,1,1,7,202110
SOGAMOSO,FCJS,PDCP,"CONOCER LAS SEÑALES DE TRÁNSITO, UNA MEDIDA PARA PREVENIR ACCIDENTES EN LOS INFANTES EN  SOGAMOSO.",MARÍA JOSÉ ROJAS TORRES,NIÑOS DE 7 A 12 AÑOS DE EDAD,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,5,1,20,202110
TUNJA,FCHE,PDCP,EL DEPORTE ES EL FUTURO DE LA FUNDACIÓN HOGARES DE NAIN,MARÍA ALEJANDRA PACHÓN ROJAS,FUNDACIÓN HOGARES DE NAIN,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,1,1,15,202110
SOGAMOSO,FCJS,PDCP,"LECTURA CRÍTICA Y FILOSÓFICA PARA LA PRIMERA INFANCIA, EN EL MUNICIPIO DE TAURAMENA, CASANARE.",DAVID EMILIO BARRERA CONTRERAS,PRIMERA INFANCIA,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,1,1,9,202110
TUNJA,FCSA,MEDICINA,"CONOCIMIENTO, ACTITUDES Y PRÁCTICAS ACERCA DE RECICLAJE EN JÓVENES Y ADULTOS",JORGE LUIS VEGA AGUILAR,JÓVENES Y ADULTOS ENTRE 14 - 25 AÑOS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,3,1,33,202110
TUNJA,FCSA,MEDICINA,IDENTIFICACIÓN DE FACTORES QUE PUEDAN DESENCADENAR CAMBIOS DE ESTADO DE ÁNIMO EN ESTUDIANTES DEL GRADO ONCE DE UNA INSTITUCIÓN PÚBLICA EN UNA CAPITAL DE DEPARTAMENTO,DANNYS JINETH PEÑA GRANADOS,ESTUDIANTES DE GRADO ONCE DE LA INSTITUCIÓN EDUCATIVA LUIS HERNANDEZ VARGAS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,33,202110
TUNJA,FCSA,MEDICINA,PROMOCIÓN DE LA SALUD MENTAL EN TIEMPOS DE PANDEMIA,JUAN SEBASTIAN LUNA ARIZA,ADULTOS JÓVENES,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,9,202110
TUNJA,FCSA,MEDICINA,"CONOCIMIENTOS, ACTITUDES Y PRÁCTICAS SOBRE EL VIH/SIDA EN ADULTOS JÓVENES DE 18 A 25 AÑOS EN LA CIUDAD DE SINCELEJO Y VILLAVICENCIO 2021-10",TATIANA SOFIA MOYANO ACEVEDO,ADULTOS JOVENES DE 18 A 25 AÑOS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,24,202110
TUNJA,FCSA,MEDICINA,TÉCNICAS PARA EL MANEJO DEL ESTRÉS EN ESTUDIANTES UNIVERSITARIOS,MARIA JOSE RIVAS PEREZ,ESTUDIANTES DE LA UNIVERSIDAD DE BOYACÁ,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,9,202110
TUNJA,FCSA,MEDICINA,CAPACITACIÓN SOBRE MÉTODOS ANTICONCEPTIVOS E INFECCIONES DE TRANSMISIÓN SESiUAL A JÓVENES ESCOLARIZADOS DE 14 A 16 AÑOS DEL INSTITUTO TÉCNICO GONZALO SUÁREZ RENDÓN,LINA MARCELA ALVARADO ROJAS,ESTUDIANTES ADOLESCENTES DE 14 A 16 AÑOS ESCOLARIZADOS HASTA EL GRADO OCTAVO DE BACHILLERATO (INSTITUCIÓN EDUCATIVA GONZALO SUÁREZ RENDÓN),No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,23,202110
TUNJA,FCSA,MEDICINA,PROMOCIÓN DE HÁBITOS NUTRICIONALES EN FAMILIAS PROVENIENTES DE LA ZONA RURAL EN DOS MUNICIPOS DEL DEPARTAMENTO DE BOYACÁ PARA MITIGAR LA MALNUTRICIÓN.,JUAN ESTEBAN DIAZ PARRA,10 FAMILIAS PROCEDENTES DE LA ZONA RURAL DE LOS MUNICIPIOS DE LA UVITA Y SOTAQUIRA BOYACÁ,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,10,202110
TUNJA,FCSA,MEDICINA,PREVENCIÓN DEL EMBARAZO EN JÓVENES EN EDADES DE 15-20 AÑOS EN EL MUNICIPIO DE FORTUL-ARAUCA,LUZ ALEJANDRA CIFUENTES HERNANDEZ,JOVENES EN EDADES DE 15 A 20 AÑOS DE FORTUL-ARAUCA,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,20,202110
TUNJA,FCSA,MEDICINA,"CONOCIMIENTOS, ACTITUDES Y PRÁCTICAS FRENTE A LA SESiUALIDAD EN JOVENES ENTRE 19 A 23 AÑOS EN EL MUNICIPIO DE TARQUI - HUILA, 202110",LAURA CAMILA DIAZ ZULUAGA,JOVENES DE 19 A 23 AÑOS DE PROCEDENCIA URBANA Y RURAL DEL MUNICIPIO DE TARQUI - HUILA,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,9,202110
TUNJA,FCJS,PDCP,APRENDE A ALIMENTARTE. POR TU SALUD. ,JULIAN,COMUNIDAD ESTUDIANTIL,Si,No, ,Si,0,4,1,100,202110
TUNJA,FCSA,MEDICINA,"CONOCIMIENTOS, ACTITUDES Y PRÁCTICAS EN CITOLOGÍA VAGINAL EN MUJERES INDÍGENAS DE 35 A 50 AÑOS (COMUNIDAD ARARA,ETNIA TIKUNA) LETICIA, AMAZONAS",MARIA FERNANDA ORTIZ RIOS,"COMUNIDAD ARARA, ETNIA TIKUNA",No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,20,202110
TUNJA,FCSA,MEDICINA,ESTRATEGIAS DE AFRONTAMIENTO Y REDES DE APOYO PARA EL ACOSO  SESiUAL EN MUJERES UNIVERSITARIAS DE LA CIUDAD DE TUNJA ,LAURA ALEJANDRA DUARTE CELIS,MUJERES UNIVERSITARIAS DE TUNJA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,3,1,12,202110
TUNJA,FCSA,MEDICINA,"PROMOCIÓN Y PREVENCIÓN DE ENFERMEDADES INFECCIOSAS EN JÓVENES Y ADULTOS DE SÁCHICA (BOYACÁ), 202110",LAURA GIZETH RODRIGUEZ AVENDAÑO,JOVENES Y ADULTOS PROVENIENTES DE LA ZONA URBANA,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,12,202110
SOGAMOSO,FCJS,PDCP,: MEJORAS EN LA SEGURIDAD SOCIAL EN EL BARRIO URIBE DE LA CIUDAD DE SOGAMOSO,: JUAN SEBASTIÁN QUINTANA AYALA,BARRIO URIBE,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,4,1,40,202110
SOGAMOSO,FCJS,PDCP,INFLUENCIA DE LA EQUINOTERAPIA EN LOS NIÑOS CON DISCAPACIDAD FÍSICAS Y COGNITIVAS EN CONTRASTE  LA PANDEMIA,MARIA ALEJANDRA SANCHEZ NARIÑO,CLUB DE EQUITACIÓN CRIOLLA LA PROVIDENCIA ,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,1,1,10,202110
SOGAMOSO,FCJS,PDCP,TRASCENDENCIA   DE SEGURIDAD EN EL ÁMBITO DE VIOLENCIA INTRAFAMILIAR EN EL MUNICIPIO DE TIBASOSA.,KAREN MICHEL ZEA TORRES,COMUNIDAD RURAL Y URBANA,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,1,1,20,202110
TUNJA,FCSA,MEDICINA,SEDENTARISMO EN ESTUDIANTES DE MEDICINA DE 4° Y 5° SEMESTRE DE LA UNIVERSIDAD DE BOYACÁ,MARÍA PAULA GRAZZ MORA,COMUNIDAD DE ESTUDIANTES DE CUARTO Y QUINTO SEMESTRE DE MEDICINA DE LA UNIVERSIDAD DE BOYACÁ,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,30,202110
TUNJA,FCSA,MEDICINA,"PROMOCIÓN DE LA ACTIVIDAD FÍSICA DEL ADULTO MAYOR DE PUENTE NACIONAL, SANTANDER",LAURA ALEJANDRA RIAÑO ROMERO,ADULTO MAYOR,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,10,202110
SOGAMOSO,FCJS,PDCP,SENSIBILIZAR SOBRE LA VIOLENCIA DE GÉNERO EN COLOMBIA,ANGIE CAROLINA GUEZGUAN TANGUA,POBLACIÓN VICTIMA DE VIOLENCIA DE GÉNERO,No,Si,SOCIOLOGÍA JURÍDICA,Si,0,3,1,280,202110
"TUNJA, SOGAMOSO",FADU,"PARQ 
PIAM","ESTRATEGIAS PARA PROMOVER EL MEJORAMIENTO,DESARROLLO Y PRESERVACIÓN DEL ESPACIO PÚBLICO EN LA CIUDAD DE SOGAMOSO",LINA MARIA CAMARGO BONZA,PARQUE DE LA VILLA,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,40,202110
TUNJA,FCSA,"FISIOTERAPIA, PSICOLOGÍA",ESTRATEGIAS DE CONCIENTIZACIÓN PARA LA PREVENCIÓN DEL ACOSO SESiUAL EN LAS MUJERES.,LAURA ALESiANDRA MONZO PALACIOS,MUJERES,No,Si,PROBLEMAS DE CONTESiTO,Si,0,2,1,7,202110
"TUNJA, SOGAMOSO",FCJS,PDCP,ABORDAJE DOCTRINAL Y CONSECUENCIAS PENALES SOBRE EL ABORTO LEGISLACIÓN COLOMBIANA,MARÍA GABRIELA TINEO RICO,NIÑOS DE 10 11 COLEGIO CEDHU,No,Si,DERECHO PENAL ESPECIAL,Si,0,1,1,80,202110
TUNJA,FADU,"PARQ 
PDGR",INTEGRACIÓN DE LA COMUNIDAD DEL BARRIO EL MILAGRO EN LA CREACIÓN DE ACTIVIDADES RECREATIVAS LÚDICAS QUE MEJOREN SU INTEGRIDAD FÍSICA Y MENTAL.,ISABELLA RUEDA PEÑALOZA,COMUNIDAD BARRIO EL MILAGRO,No,Si,DISEÑO SOCIAL,Si,0,8,2,"167,991",202110
TUNJA,FCSA,MEDICINA,PREVENCIÓN DEL CONSUMO DE SUSTANCIAS PSICOACTIVAS EN POBLACIÓN JUVENIL EN TRES CIUDADES COLOMBIANAS.,SARA IBETH FIGUEROA PAIPA,20 JOVENES DE 20 A 25 AÑOS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,3,1,12,202110
TUNJA,FCSA,MEDICINA,EDUCACIÓN EN EL USO ADECUADO DE ELEMENTOS DE BIOSEGURIDAD PARA LA PREVENCIÓN DEL COVID-19 EN EL ÁMBITO DEPORTIVO (BALONCESTO). ,DAVID SANTIAGO CHINCHILLA PÉREZ,JÓVENES DEPORTISTAS EN ADOLESCENCIA TARDÍA ENTRE 17 Y 21 AÑOS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,10,202110
TUNJA,FCSA,MEDICINA,PROMOCIÓN DE ESTILOS DE VIDA SALUDABLES EN CONDUCTORES DE UNA EMPRESA DE TRANSPORTE DE SOGAMOSO.,DAVID ESTEBAN MUÑOZ TAPIE,CONDUCTORES DE SERVICIO PÚBLICO,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,10,202110
TUNJA,FCSA,MEDICINA,PROMOCIÓN DE ESTRATEGIAS  PARA LA MODIFICACIÓN DE LOS CAMBIOS DE HUMOR QUE EVIDENCIAN LOS PADRES EN NIÑOS ENTRE 4- 5 AÑOS ASOCIADOS AL CONFINAMIENTO.  SAN JOSÉ DEL GUAVIARE 2021-10,KELLY PAOLA HERRERA FUENTES,NIÑOS MENORES DE 6 AÑOS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,11,202110
TUNJA,FCSA,MEDICINA,PROMOCIÓN DEL USO CORRECTO DE LOS ELEMENTOS DE BIOSEGURIDAD ANTE LA COVID 19 EN VISITANTES DE PACIENTES DEL HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA 202110,YESID DANIEL OJEDA GUEVARA,VISITANTES DE PACIENTES DEL HOSPITAL UNIVERSITARIO SAN RAFAEL,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,60,202110
TUNJA,FCSA,MEDICINA,PREVENCIÓN DE EMBARAZO EN ESTUDIANTES UNIVERSITARIOS DE LA UNIVERSIDAD DE BOYACÁ DE 18 A 25 AÑOS EN LA CIUDAD DE TUNJA,ANGELA MARIA SANTANDER CHAVES,ESTUDIANTES UNIVERSITARIOS DE 18 A 25 AÑOS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,9,202110
TUNJA,FCSA,MEDICINA,FACTORES DE RIESGO Y PREVENCIÓN DE ENFERMEDADES DE LA MAMA,KAREN LIZETH CELY CELY,GRUPO DE MUJERES A PARTIR DE LOS 30 AÑOS USUARIAS DE PROFAMILIA ,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,5,202110
TUNJA,FCSA,MEDICINA,PROMOCIÓN DE HÁBITOS ALIMENTICIOS SALUDABLES EN EL CAMPO LABORAL EN UNA MICROEMPRESA DE LA CIUDAD DE TUNJA 202110,ADRIANA CAROLINA BERNAL LÓPEZ,TRABAJADORES DE UNA MICROEMPRESA BOYACENSE,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,2,1,6,202110
TUNJA,FCSA,MEDICINA,PREVENCIÓN DEL BULLYING EN UNA INSTITUCIÓN EDUCATIVA EN UN MUNICIPIO DE SANTANDER ,CAROL TATIANA ALVAREZ RODRIGUEZ,NIÑOS ESCOLARIZADOS DE 8 A 10 AÑOS DE LA INSTITUCIÓN EDUCATIVA SAN JOSE DE GUANENTA,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,3,1,10,202110
TUNJA,FCSA,MEDICINA,APROVECHAMIENTO DEL TIEMPO LIBRE EN NIÑOS DE 5 A 1O AÑOS  (DIRIGIDO A LOS PADRES),DANIEL CAMILO CUELLAR GALVIS,PADRES DE NIÑOS ESCOLARIZADOS ENTRE 5 Y 10 AÑOS.,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,3,1,10,202110
TUNJA,FCSA,MEDICINA,IDENTIFICACIÓN CASOS DE DEPRESIÓN POR PARTE DE LOS CUIDADORES DEL HOGAR SAN FRANCISCO DE ASÍS,LIZBETH MARCELA HERNANDEZ ADARME,CUIDADORES DEL ASILO SAN FRANCISCO DE ASÍS,No,Si,SALUD FAMILIAR Y COMINITARIA II,Si,0,1,1,6,202110
TUNJA,FCSA,PBLC,EL USO ADECUADO DE ANTIBIÓTICOS,LAURA VALENTINA BARRERA VIEDMA,ESTUDIANTES DE GRADO DECIMO Y ONCE DE LA MODALIDAD DE ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA (AIPI) EN MODALIDAD VIRTUAL,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,16,202110
TUNJA,FCSA,PBLC,MITOS SOBRE EL USO DE ANTIBIOTICOS.,LAURA VALENTINA BARRERA VIEDMA,ESTUDIANTES DE GRADO DÉCIMO Y ONCE DE LA MODALIDAD ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA (AIPI) EN MODALIDAD VIRTUAL.,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,16,202110
TUNJA,FCSA,PBLC,APRENDIENDO A INFORMARNOS MEJOR PARA PODER ADAPTARNOS Y ENTENDER LA NUEVA PROBLEMÁTICA QUE EL MUNDO ENFRENTA (COVID-19),LAURA VALENTINA BARRERA VIEDMA,ESTUDIANTES DE GRADO DÉCIMO Y ONCE DE LA MODALIDAD ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA (AIPI) EN MODALIDAD VIRTUAL.,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,16,202110
TUNJA,FCSA,PBLC,APRENDIENDO SOBRE LAS MEDIDAS QUE SE DEBEN TOMAR PARA PREVENIR LA ENFERMEDAD COVID-19 Y EL CORRECTO LAVADO DE MANOS.,LAURA VALENTINA BARRERA VIEDMA,ESTUDIANTES DE GRADO DÉCIMO Y ONCE DE LA MODALIDAD ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA (AIPI) EN MODALIDAD VIRTUAL.,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,16,202110
TUNJA,FCSA,PBLC,APRENDIENDO SOBRE LA SALUD SESiUAL Y REPRODUCTIVA Y LAS INFECCIONES DE TRANSMISIÓN SESiUAL (ITS).,LAURA VALENTINA BARRERA VIEDMA,ESTUDIANTES DE GRADO DÉCIMO Y ONCE DE LA MODALIDAD ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA (AIPI) EN MODALIDAD VIRTUAL.,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,16,202110
TUNJA,FCSA,PBLC,APRENDIENDO SOBRE VIH/SIDA,LAURA VALENTINA BARRERA VIEDMA,ESTUDIANTES DE GRADO DÉCIMO Y ONCE DE LA MODALIDAD ATENCIÓN INTEGRAL A LA PRIMERA INFANCIA (AIPI) EN MODALIDAD VIRTUAL,No,Si,PRÁCTICA DE PROYECCIÓN SOCIAL,Si,0,2,1,16,202110
TUNJA,FCSA,PFIT,EL CONOCIMIENTO ES LA BASE DE LA EDUCACIÓN Y DE LA INDEPENDENCIA EN EL FUTURO,GENITH YULIED OROS GRANADOS,UNIDAD DE ATENCIÓN INTEGRAL DE PAIPA (UAI),No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,12,1,6,202110
TUNJA,FCSA,PFIT,CREZCAMOS CON SEMILLITAS DE APRENDIZAJE,ANGELIKA CAROLINA PINEDA JUNCO,UNIDAD DE ATENCIÓN INTEGRAL (UAI) DE PAIPA,No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,12,1,8,202110
TUNJA,FCSA,PFIT,EL MOVIMIENTO Y LA RECREACIÓN COMO BASE DE LA VIDA,CAROLINA MUÑOZ NAVAS,UNIDAD DE ATENCIÓN INTEGRAL DE PAIPA (UAI),No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,12,1,6,202110
TUNJA,FCSA,PFIT,SALUD Y BIENESTAR DE LA MANO CON LA FELICIDAD,ANGIE STEFANÍA PÉREZ TARAZONA,UNIDAD DE ATENCIÓN INTEGRAL DE PAIPA (UAI),No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,12,1,11,202110
TUNJA,FCSA,PFIT,"LA BUENA CONDICIÓN FÍSICA ES EL PRIMER REQUISITO PARA LA FELICIDAD, Y LA FLESiIBILIDAD PARA MEJORAR LA MOVILIDAD ARTICULAR EN EL GRUPO DE CLUB NUEVA VIDA DE TUNJA- BOYACÁ",DIANA MARYORY ARÉVALO VIVAS,CLUB NUEVA VIDA,No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,5,1,15,202110
TUNJA,FCSA,PFIT,"MEJORAMIENTO DE LA CAPACIDAD AERÓBICA EN ADULTOS MAYORES PERTENECIENTES AL GRUPO CLUB NUEVA VIDA, A TRAVÉS DE ACTIVIDADES REALIZADAS MEDIANTE PLATAFORMAS VIRTUALES. TUNJA - BOYACÁ. 2021.",MARÍA CAMILA PINEDA JIMÉNEZ,CLUB NUEVA VIDA,No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,5,1,15,202110
TUNJA,FCSA,PFIT,MENTE SANA PARA TENER UN CUERPO SANO,CÉSAR AUGUSTO FUYA CARO,CLUB NUEVA VIDA,No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,5,1,15,202110
TUNJA,FCSA,PFIT,EQUILIBRIO Y COORDINACIÓN PARA LA VIDA,FABIÁN ENRIQUE CAÑAS ACHO,CLUB NUEVA VIDA,No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,5,1,15,202110
"TUNJA, SOGAMOSO",FCSA,"PARQ 
PBLC 
PDCP",CONCIENCIA  PARA UN HÁBITAT SANO,ANDRES FERNEY BLANCO FLOREZ,BARRIO VILLA BACHUÉ,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,50,202110
"TUNJA, SOGAMOSO",FCSA,"PARQ 
PENF 
PSIC","ANÁLISIS DEL CONSUMO DE ALCOHOL EN JÓVENES Y ADOLESCENTES DE LOS MUNICIPIOS: TUNJA, SOCHA Y CHITA DEL  DEPARTAMENTO DE BOYACÁ.",DEISY LORENA SALAMANCA PINTO,"ADOLESCENTES, JÓVENES, ADULTOS MENORES",No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,47,202110
TUNJA,FCSA,"MEDICINA, PSICOLOGÍA",ESTRATEGIAS PARA LA PREVENCIÓN DE  LA DISCRIMINACIÓN A LA POBLACIÓN LGBTI,LIZBETH JOHANA SOTO ALVAREZ,COMUNIDAD LGBTI,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,6,202110
TUNJA,FCSA,"PARQ 
PDCP 
PMED ",ESTRATEGIAS DE INTERVENCIÓN PARA LA PREVENCIÓN DEL CONSUMO DE SUSTANCIAS PSICOACTIVAS EN JÓVENES DE 18 A 22 AÑOS DEL MUNICIPIO SAN LUIS DE PALENQUE,JONNATHAN STIVE VELANDIA GOYENECHE,SAN LUIS DE PALENQUE,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,6,202110
TUNJA,FCSA,"PANI
PBLC
PSIC",PERCEPCIÓN DE LOS ESTUDIANTES DE GRADO NOVENO DEL COLEGIO TOMÁS VÁSQUEZ RODRÍGUEZ DE LA CIUDAD DE PAIPA FRENTE AL ACOMPAÑAMIENTO RECIBIDO EN LA EDUCACIÓN VIRTUAL EN ÉPOCA DE PANDEMIA POR COVID 19,EMMANUEL ALEJANDRO PUERTO CORREDOR, COLEGIO TOMÁS VÁSQUEZ RODRÍGUEZ,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,27,202110
TUNJA,FCSA,"MEDICINA, PSICOLOGÍA",ESTRATEGIAS PSICOLÓGICAS PARA DISMINUIR LA INCIDENCIA DE ALTERACIONES MENTALES EN ESTUDIANTES DE MEDICINA DE LA UNIVERSIDAD DE BOYACÁ DERIVADAS DE LA EDUCACIÓN VIRTUAL A CAUSA DEL CONFINAMIENTO POR LA PANDEMIA DE SARS COV-2.,LAURA VALENTINA ALVAREZ VELOZA,ESTUDIANTES DE MEDICINA DE LA UNIVERSIDAD DE BOYACÁ,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,9,202110
TUNJA,FCSA,PFIT,"ESTRATEGIAS INFORMATIVAS Y ACOMPAÑAMIENTO ONLINE PARA DISMINUIR EL SEDENTARISMO EN ÉPOCA DE PANDEMIA EN LOS ESTUDIANTES UNIVERSITARIOS DE LOS DEPARTAMENTOS DE CASANARE, BOYACÁ Y ARAUCA",ERIKA ANDREA ZARATE BARCHILÓN,ESTUDIANTES UNIVERSITARIOS,No,Si,PROBLEMAS DE CONTESiTO,Si,0,5,1,8,202110
TUNJA,FCSA,PFIT,"ENTRENAMIENTO DE LA FUERZA EN ADULTOS MAYORES PERTENECIENTES AL GRUPO CLUB NUEVA VIDA A TRAVÉS DE SESIONES REALIZADAS MEDIANTE GOOGLE MEET-TUNJA, BOYACÁ. 2021-10",JORGE ALBERTO TÁMARA MOJICA,CLUB NUEVA VIDA-CNV,No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,5,1,15,202110
